# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
5625.500,5625.500,421120.537,7659.890,388680.085,1,0.000,0.001,0.000000,0.000,2.430555e-12,11.172,0.024,3.187,7659.890,-29348753.458,-3020565.592,-5486281.861,2628649.126,6859.181,-3052.889,1518.364
5625.750,5625.750,421121.334,7659.890,388680.085,1,0.000,0.001,0.000000,0.000,2.430517e-12,11.172,0.024,3.188,7659.889,-29348749.829,-3018850.677,-5487044.865,2629028.613,6860.141,-3051.144,1517.531
5626.000,5626.000,421122.131,7659.890,388680.085,1,0.000,0.001,0.000000,0.000,2.430397e-12,11.172,0.024,3.190,7659.889,-29348746.202,-3017135.522,-5487807.433,2629407.891,6861.100,-3049.400,1516.697
5626.250,5626.250,421122.928,7659.889,388680.085,1,0.000,0.001,0.000000,0.000,2.430359e-12,11.172,0.024,3.191,7659.888,-29348742.576,-3015420.127,-5488569.565,2629786.961,6862.059,-3047.655,1515.864
5626.500,5626.500,421123.726,7659.889,388680.085,1,0.000,0.001,0.000000,0.000,2.430329e-12,11.172,0.024,3.192,7659.888,-29348738.951,-3013704.492,-5489331.261,2630165.823,6863.018,-3045.910,1515.030
5626.750,5626.750,421124.525,7659.888,388680.085,1,0.000,0.001,0.000000,0.000,2.430292e-12,11.172,0.024,3.194,7659.888,-29348735.328,-3011988.618,-5490092.520,2630544.476,6863.975,-3044.165,1514.196
5627.000,5627.000,421125.323,7659.888,388680.085,1,0.000,0.001,0.000000,0.000,2.430180e-12,11.172,0.024,3.195,7659.887,-29348731.706,-3010272.505,-5490853.343,2630922.921,6864.933,-3042.419,1513.362
5627.250,5627.250,421126.122,7659.887,388680.085,1,0.000,0.001,0.000000,0.000,2.430143e-12,11.172,0.024,3.196,7659.887,-29348728.086,-3008556.152,-5491613.730,2631301.157,6865.889,-3040.674,1512.528
5627.500,5627.500,421126.921,7659.887,388680.085,1,0.000,0.001,0.000000,0.000,2.430114e-12,11.172,0.024,3.197,7659.886,-29348724.468,-3006839.560,-5492373.680,2631679.185,6866.846,-3038.928,1511.694
5627.750,5627.750,421127.721,7659.887,388680.085,1,0.000,0.001,0.000000,0.000,2.430084e-12,11.172,0.024,3.199,7659.886,-29348720.851,-3005122.729,-5493133.194,2632057.004,6867.801,-3037.182,1510.859
5628.000,5628.000,421128.520,7659.886,388680.085,1,0.000,0.001,0.000000,0.000,2.429964e-12,11.172,0.024,3.200,7659.885,-29348717.235,-3003405.659,-5493892.271,2632434.614,6868.756,-3035.435,1510.025
5628.250,5628.250,421129.321,7659.886,388680.085,1,0.000,0.001,0.000000,0.000,2.429934e-12,11.172,0.024,3.201,7659.885,-29348713.621,-3001688.351,-5494650.911,2632812.016,6869.711,-3033.688,1509.190
5628.500,5628.500,421130.121,7659.885,388680.085,1,0.000,0.001,0.000000,0.000,2.429905e-12,11.172,0.024,3.202,7659.885,-29348710.008,-2999970.804,-5495409.115,2633189.210,6870.665,-3031.941,1508.356
5628.750,5628.750,421130.922,7659.885,388680.085,1,0.000,0.001,0.000000,0.000,2.429868e-12,11.172,0.024,3.204,7659.884,-29348706.397,-2998253.019,-5496166.882,2633566.194,6871.618,-3030.194,1507.521
5629.000,5629.000,421131.723,7659.884,388680.085,1,0.000,0.001,0.000000,0.000,2.429748e-12,11.172,0.024,3.205,7659.884,-29348702.787,-2996534.995,-5496924.212,2633942.970,6872.571,-3028.447,1506.686
5629.250,5629.250,421132.524,7659.884,388680.085,1,0.000,0.001,0.000000,0.000,2.429711e-12,11.172,0.024,3.206,7659.883,-29348699.179,-2994816.733,-5497681.105,2634319.537,6873.524,-3026.699,1505.851
5629.500,5629.500,421133.326,7659.884,388680.085,1,0.000,0.001,0.000000,0.000,2.429681e-12,11.172,0.024,3.207,7659.883,-29348695.572,-2993098.233,-5498437.562,2634695.896,6874.475,-3024.951,1505.016
5629.750,5629.750,421134.128,7659.883,388680.085,1,0.000,0.001,0.000000,0.000,2.429652e-12,11.172,0.024,3.209,7659.882,-29348691.967,-2991379.495,-5499193.581,2635072.045,6875.427,-3023.203,1504.181
5630.000,5630.000,421134.930,7659.883,388680.085,1,0.000,0.001,0.000000,0.000,2.429531e-12,11.172,0.024,3.210,7659.882,-29348688.363,-2989660.520,-5499949.163,2635447.986,6876.377,-3021.455,1503.345
5630.250,5630.250,421135.733,7659.882,388680.085,1,0.000,0.001,0.000000,0.000,2.429501e-12,11.172,0.024,3.211,7659.882,-29348684.761,-2987941.307,-5500704.308,2635823.718,6877.328,-3019.706,1502.510
5630.500,5630.500,421136.536,7659.882,388680.085,1,0.000,0.001,0.000000,0.000,2.429464e-12,11.172,0.024,3.212,7659.881,-29348681.160,-2986221.856,-5501459.016,2636199.241,6878.277,-3017.957,1501.674
5630.750,5630.750,421137.339,7659.881,388680.085,1,0.000,0.001,0.000000,0.000,2.429434e-12,11.172,0.024,3.214,7659.881,-29348677.561,-2984502.168,-5502213.287,2636574.555,6879.226,-3016.208,1500.838
5631.000,5631.000,421138.143,7659.881,388680.085,1,0.000,0.001,0.000000,0.000,2.429315e-12,11.172,0.024,3.215,7659.880,-29348673.963,-2982782.243,-5502967.120,2636949.660,6880.175,-3014.459,1500.003
5631.250,5631.250,421138.947,7659.880,388680.085,1,0.000,0.001,0.000000,0.000,2.429286e-12,11.172,0.024,3.216,7659.880,-29348670.366,-2981062.081,-5503720.516,2637324.556,6881.123,-3012.709,1499.167
5631.500,5631.500,421139.751,7659.880,388680.085,1,0.000,0.001,0.000000,0.000,2.429248e-12,11.172,0.024,3.217,7659.879,-29348666.772,-2979341.682,-5504473.475,2637699.243,6882.070,-3010.960,1498.331
5631.750,5631.750,421140.555,7659.880,388680.085,1,0.000,0.001,0.000000,0.000,2.429218e-12,11.172,0.024,3.219,7659.879,-29348663.178,-2977621.046,-5505225.996,2638073.722,6883.017,-3009.209,1497.494
5632.000,5632.000,421141.360,7659.879,388680.085,1,0.000,0.001,0.000000,0.000,2.429099e-12,11.172,0.024,3.220,7659.878,-29348659.586,-2975900.173,-5505978.080,2638447.991,6883.963,-3007.459,1496.658
5632.250,5632.250,421142.165,7659.879,388680.085,1,0.000,0.001,0.000000,0.000,2.429061e-12,11.172,0.024,3.221,7659.878,-29348655.996,-2974179.064,-5506729.726,2638822.051,6884.909,-3005.709,1495.821
5632.500,5632.500,421142.971,7659.878,388680.085,1,0.000,0.001,0.000000,0.000,2.429032e-12,11.172,0.024,3.222,7659.878,-29348652.407,-2972457.719,-5507480.934,2639195.901,6885.854,-3003.958,1494.985
5632.750,5632.750,421143.776,7659.878,388680.085,1,0.000,0.001,0.000000,0.000,2.429003e-12,11.172,0.024,3.224,7659.877,-29348648.820,-2970736.137,-5508231.705,2639569.543,6886.799,-3002.207,1494.148
5633.000,5633.000,421144.583,7659.877,388680.085,1,0.000,0.001,0.000000,0.000,2.428874e-12,11.172,0.024,3.225,7659.877,-29348645.234,-2969014.319,-5508982.038,2639942.975,6887.743,-3000.456,1493.311
5633.250,5633.250,421145.389,7659.877,388680.085,1,0.000,0.001,0.000000,0.000,2.428844e-12,11.172,0.024,3.226,7659.876,-29348641.650,-2967292.265,-5509731.933,2640316.199,6888.687,-2998.704,1492.475
5633.500,5633.500,421146.196,7659.877,388680.085,1,0.000,0.001,0.000000,0.000,2.428806e-12,11.172,0.024,3.227,7659.876,-29348638.067,-2965569.976,-5510481.390,2640689.213,6889.630,-2996.952,1491.637
5633.750,5633.750,421147.003,7659.876,388680.085,1,0.000,0.001,0.000000,0.000,2.428777e-12,11.172,0.024,3.229,7659.875,-29348634.486,-2963847.450,-5511230.409,2641062.017,6890.573,-2995.200,1490.800
5634.000,5634.000,421147.810,7659.876,388680.085,1,0.000,0.001,0.000000,0.000,2.428666e-12,11.172,0.024,3.230,7659.875,-29348630.906,-2962124.689,-5511978.990,2641434.613,6891.514,-2993.448,1489.963
5634.250,5634.250,421148.618,7659.875,388680.085,1,0.000,0.001,0.000000,0.000,2.428629e-12,11.172,0.024,3.231,7659.874,-29348627.328,-2960401.693,-5512727.133,2641806.999,6892.456,-2991.696,1489.126
5634.500,5634.500,421149.426,7659.875,388680.085,1,0.000,0.001,0.000000,0.000,2.428599e-12,11.172,0.024,3.233,7659.874,-29348623.751,-2958678.462,-5513474.838,2642179.176,6893.397,-2989.943,1488.288
5634.750,5634.750,421150.234,7659.874,388680.085,1,0.000,0.001,0.000000,0.000,2.428562e-12,11.172,0.024,3.234,7659.874,-29348620.176,-2956954.995,-5514222.104,2642551.143,6894.337,-2988.190,1487.450
5635.000,5635.000,421151.043,7659.874,388680.085,1,0.000,0.001,0.000000,0.000,2.428450e-12,11.172,0.024,3.235,7659.873,-29348616.602,-2955231.293,-5514968.933,2642922.901,6895.277,-2986.437,1486.613
5635.250,5635.250,421151.851,7659.873,388680.085,1,0.000,0.001,0.000000,0.000,2.428421e-12,11.172,0.024,3.236,7659.873,-29348613.030,-2953507.356,-5515715.323,2643294.449,6896.216,-2984.684,1485.775
5635.500,5635.500,421152.661,7659.873,388680.085,1,0.000,0.001,0.000000,0.000,2.428383e-12,11.172,0.024,3.238,7659.872,-29348609.459,-2951783.185,-5516461.275,2643665.788,6897.155,-2982.930,1484.937
5635.750,5635.750,421153.470,7659.872,388680.085,1,0.000,0.001,0.000000,0.000,2.428354e-12,11.172,0.024,3.239,7659.872,-29348605.890,-2950058.779,-5517206.788,2644036.918,6898.093,-2981.176,1484.099
5636.000,5636.000,421154.280,7659.872,388680.085,1,0.000,0.001,0.000000,0.000,2.428234e-12,11.172,0.024,3.240,7659.871,-29348602.322,-2948334.139,-5517951.863,2644407.838,6899.030,-2979.422,1483.261
5636.250,5636.250,421155.090,7659.872,388680.085,1,0.000,0.001,0.000000,0.000,2.428205e-12,11.172,0.024,3.241,7659.871,-29348598.756,-2946609.264,-5518696.499,2644778.548,6899.968,-2977.668,1482.422
5636.500,5636.500,421155.901,7659.871,388680.085,1,0.000,0.001,0.000000,0.000,2.428167e-12,11.172,0.024,3.243,7659.870,-29348595.191,-2944884.155,-5519440.697,2645149.049,6900.904,-2975.913,1481.584
5636.750,5636.750,421156.711,7659.871,388680.085,1,0.000,0.001,0.000000,0.000,2.428138e-12,11.172,0.024,3.244,7659.870,-29348591.628,-2943158.812,-5520184.456,2645519.340,6901.840,-2974.158,1480.745
5637.000,5637.000,421157.523,7659.870,388680.085,1,0.000,0.001,0.000000,0.000,2.428008e-12,11.172,0.024,3.245,7659.870,-29348588.066,-2941433.235,-5520927.776,2645889.421,6902.775,-2972.403,1479.906
5637.250,5637.250,421158.334,7659.870,388680.085,1,0.000,0.001,0.000000,0.000,2.427979e-12,11.172,0.024,3.246,7659.869,-29348584.506,-2939707.424,-5521670.657,2646259.293,6903.710,-2970.648,1479.068
5637.500,5637.500,421159.146,7659.869,388680.085,1,0.000,0.001,0.000000,0.000,2.427942e-12,11.172,0.024,3.247,7659.869,-29348580.948,-2937981.380,-5522413.100,2646628.955,6904.644,-2968.893,1478.229
5637.750,5637.750,421159.958,7659.869,388680.085,1,0.000,0.001,0.000000,0.000,2.427912e-12,11.172,0.024,3.249,7659.868,-29348577.391,-2936255.102,-5523155.104,2646998.407,6905.578,-2967.137,1477.390
5638.000,5638.000,421160.770,7659.868,388680.085,1,0.000,0.001,0.000000,0.000,2.427792e-12,11.172,0.024,3.250,7659.868,-29348573.835,-2934528.591,-5523896.668,2647367.650,6906.511,-2965.381,1476.551
5638.250,5638.250,421161.583,7659.868,388680.085,1,0.000,0.001,0.000000,0.000,2.427762e-12,11.172,0.024,3.251,7659.867,-29348570.281,-2932801.846,-5524637.794,2647736.683,6907.444,-2963.625,1475.711
5638.500,5638.500,421162.396,7659.868,388680.085,1,0.000,0.001,0.000000,0.000,2.427725e-12,11.172,0.024,3.252,7659.867,-29348566.729,-2931074.869,-5525378.481,2648105.506,6908.376,-2961.868,1474.872
5638.750,5638.750,421163.209,7659.867,388680.085,1,0.000,0.001,0.000000,0.000,2.427695e-12,11.172,0.024,3.254,7659.866,-29348563.178,-2929347.658,-5526118.728,2648474.119,6909.308,-2960.111,1474.032
5639.000,5639.000,421164.023,7659.867,388680.085,1,0.000,0.001,0.000000,0.000,2.427567e-12,11.172,0.024,3.255,7659.866,-29348559.628,-2927620.215,-5526858.536,2648842.522,6910.239,-2958.355,1473.193
5639.250,5639.250,421164.836,7659.866,388680.085,1,0.000,0.001,0.000000,0.000,2.427538e-12,11.172,0.024,3.256,7659.865,-29348556.080,-2925892.539,-5527597.905,2649210.715,6911.169,-2956.597,1472.353
5639.500,5639.500,421165.651,7659.866,388680.085,1,0.000,0.001,0.000000,0.000,2.427500e-12,11.172,0.024,3.257,7659.865,-29348552.534,-2924164.631,-5528336.835,2649578.698,6912.099,-2954.840,1471.513
5639.750,5639.750,421166.465,7659.865,388680.085,1,0.000,0.001,0.000000,0.000,2.427471e-12,11.172,0.024,3.259,7659.865,-29348548.989,-2922436.490,-5529075.325,2649946.471,6913.028,-2953.082,1470.673
5640.000,5640.000,421167.280,7659.865,388680.085,1,0.000,0.001,0.000000,0.000,2.427350e-12,11.172,0.024,3.260,7659.864,-29348545.446,-2920708.117,-5529813.376,2650314.035,6913.957,-2951.325,1469.833
5640.250,5640.250,421168.095,7659.864,388680.085,1,0.000,0.001,0.000000,0.000,2.427321e-12,11.172,0.024,3.261,7659.864,-29348541.904,-2918979.511,-5530550.988,2650681.388,6914.885,-2949.566,1468.993
5640.500,5640.500,421168.911,7659.864,388680.085,1,0.000,0.001,0.000000,0.000,2.427283e-12,11.172,0.024,3.262,7659.863,-29348538.364,-2917250.674,-5531288.159,2651048.531,6915.813,-2947.808,1468.152
5640.750,5640.750,421169.726,7659.863,388680.085,1,0.000,0.001,0.000000,0.000,2.427245e-12,11.172,0.024,3.264,7659.863,-29348534.825,-2915521.605,-5532024.892,2651415.464,6916.740,-2946.049,1467.312
5641.000,5641.000,421170.542,7659.863,388680.085,1,0.000,0.001,0.000000,0.000,2.427134e-12,11.173,0.024,3.265,7659.862,-29348531.288,-2913792.304,-5532761.184,2651782.187,6917.667,-2944.291,1466.471
5641.250,5641.250,421171.359,7659.863,388680.085,1,0.000,0.001,0.000000,0.000,2.427097e-12,11.173,0.024,3.266,7659.862,-29348527.753,-2912062.771,-5533497.037,2652148.700,6918.593,-2942.532,1465.631
5641.500,5641.500,421172.175,7659.862,388680.085,1,0.000,0.001,0.000000,0.000,2.427067e-12,11.173,0.024,3.267,7659.861,-29348524.219,-2910333.007,-5534232.450,2652515.003,6919.518,-2940.772,1464.790
5641.750,5641.750,421172.992,7659.862,388680.085,1,0.000,0.001,0.000000,0.000,2.427030e-12,11.173,0.024,3.269,7659.861,-29348520.686,-2908603.012,-5534967.423,2652881.095,6920.443,-2939.013,1463.949
5642.000,5642.000,421173.810,7659.861,388680.085,1,0.000,0.001,0.000000,0.000,2.426910e-12,11.173,0.024,3.270,7659.860,-29348517.155,-2906872.786,-5535701.956,2653246.977,6921.368,-2937.253,1463.108
5642.250,5642.250,421174.627,7659.861,388680.085,1,0.000,0.001,0.000000,0.000,2.426881e-12,11.173,0.024,3.271,7659.860,-29348513.626,-2905142.328,-5536436.050,2653612.649,6922.292,-2935.493,1462.267
5642.500,5642.500,421175.445,7659.860,388680.085,1,0.000,0.001,0.000000,0.000,2.426851e-12,11.173,0.024,3.272,7659.860,-29348510.098,-2903411.640,-5537169.703,2653978.111,6923.215,-2933.733,1461.426
5642.750,5642.750,421176.264,7659.860,388680.085,1,0.000,0.001,0.000000,0.000,2.426814e-12,11.173,0.024,3.274,7659.859,-29348506.572,-2901680.721,-5537902.916,2654343.362,6924.138,-2931.973,1460.584
5643.000,5643.000,421177.082,7659.859,388680.085,1,0.000,0.001,0.000000,0.000,2.426694e-12,11.173,0.024,3.275,7659.859,-29348503.047,-2899949.571,-5538635.689,2654708.403,6925.060,-2930.212,1459.743
5643.250,5643.250,421177.901,7659.859,388680.085,1,0.000,0.001,0.000000,0.000,2.426665e-12,11.173,0.025,3.276,7659.858,-29348499.524,-2898218.191,-5539368.022,2655073.233,6925.981,-2928.451,1458.901
5643.500,5643.500,421178.720,7659.858,388680.085,1,0.000,0.001,0.000000,0.000,2.426627e-12,11.173,0.025,3.277,7659.858,-29348496.002,-2896486.581,-5540099.915,2655437.853,6926.903,-2926.690,1458.059
5643.750,5643.750,421179.540,7659.858,388680.085,1,0.000,0.001,0.000000,0.000,2.426597e-12,11.173,0.025,3.279,7659.857,-29348492.482,-2894754.740,-5540831.367,2655802.263,6927.823,-2924.928,1457.218
5644.000,5644.000,421180.359,7659.857,388680.085,1,0.000,0.001,0.000000,0.000,2.426486e-12,11.173,0.025,3.280,7659.857,-29348488.963,-2893022.669,-5541562.379,2656166.462,6928.743,-2923.167,1456.376
5644.250,5644.250,421181.180,7659.857,388680.085,1,0.000,0.001,0.000000,0.000,2.426448e-12,11.173,0.025,3.281,7659.856,-29348485.446,-2891290.368,-5542292.950,2656530.451,6929.663,-2921.405,1455.534
5644.500,5644.500,421182.000,7659.856,388680.085,1,0.000,0.001,0.000000,0.000,2.426410e-12,11.173,0.025,3.282,7659.856,-29348481.931,-2889557.838,-5543023.081,2656894.229,6930.581,-2919.643,1454.691
5644.750,5644.750,421182.821,7659.856,388680.085,1,0.000,0.001,0.000000,0.000,2.426381e-12,11.173,0.025,3.283,7659.855,-29348478.417,-2887825.078,-5543752.772,2657257.796,6931.500,-2917.881,1453.849
5645.000,5645.000,421183.642,7659.856,388680.085,1,0.000,0.001,0.000000,0.000,2.426252e-12,11.173,0.025,3.285,7659.855,-29348474.905,-2886092.088,-5544482.022,2657621.153,6932.418,-2916.118,1453.007
5645.250,5645.250,421184.463,7659.855,388680.085,1,0.000,0.001,0.000000,0.000,2.426223e-12,11.173,0.025,3.286,7659.854,-29348471.394,-2884358.869,-5545210.831,2657984.300,6933.335,-2914.355,1452.164
5645.500,5645.500,421185.285,7659.855,388680.085,1,0.000,0.001,0.000000,0.000,2.426184e-12,11.173,0.025,3.287,7659.854,-29348467.885,-2882625.421,-5545939.199,2658347.236,6934.252,-2912.592,1451.322
5645.750,5645.750,421186.107,7659.854,388680.085,1,0.000,0.001,0.000000,0.000,2.426155e-12,11.173,0.025,3.288,7659.853,-29348464.377,-2880891.743,-5546667.127,2658709.961,6935.168,-2910.829,1450.479
5646.000,5646.000,421186.929,7659.854,388680.085,1,0.000,0.001,0.000000,0.000,2.426037e-12,11.173,0.025,3.290,7659.853,-29348460.871,-2879157.837,-5547394.614,2659072.475,6936.083,-2909.066,1449.636
5646.250,5646.250,421187.751,7659.853,388680.085,1,0.000,0.001,0.000000,0.000,2.426008e-12,11.173,0.025,3.291,7659.853,-29348457.366,-2877423.702,-5548121.660,2659434.779,6936.998,-2907.302,1448.793
5646.500,5646.500,421188.574,7659.853,388680.085,1,0.000,0.001,0.000000,0.000,2.425970e-12,11.173,0.025,3.292,7659.852,-29348453.863,-2875689.338,-5548848.265,2659796.871,6937.913,-2905.538,1447.950
5646.750,5646.750,421189.397,7659.852,388680.085,1,0.000,0.001,0.000000,0.000,2.425940e-12,11.173,0.025,3.293,7659.852,-29348450.362,-2873954.745,-5549574.429,2660158.754,6938.827,-2903.774,1447.107
5647.000,5647.000,421190.221,7659.852,388680.085,1,0.000,0.001,0.000000,0.000,2.425829e-12,11.173,0.025,3.295,7659.851,-29348446.862,-2872219.924,-5550300.152,2660520.425,6939.740,-2902.010,1446.263
5647.250,5647.250,421191.045,7659.851,388680.085,1,0.000,0.001,0.000000,0.000,2.425792e-12,11.173,0.025,3.296,7659.851,-29348443.364,-2870484.875,-5551025.433,2660881.885,6940.653,-2900.245,1445.420
5647.500,5647.500,421191.869,7659.851,388680.085,1,0.000,0.001,0.000000,0.000,2.425762e-12,11.173,0.025,3.297,7659.850,-29348439.867,-2868749.598,-5551750.274,2661243.135,6941.565,-2898.480,1444.576
5647.750,5647.750,421192.693,7659.850,388680.085,1,0.000,0.001,0.000000,0.000,2.425733e-12,11.173,0.025,3.298,7659.850,-29348436.372,-2867014.093,-5552474.673,2661604.173,6942.477,-2896.715,1443.733
5648.000,5648.000,421193.518,7659.850,388680.085,1,0.000,0.001,0.000000,0.000,2.425595e-12,11.173,0.025,3.299,7659.849,-29348432.879,-2865278.359,-5553198.632,2661965.001,6943.388,-2894.950,1442.889
5648.250,5648.250,421194.343,7659.849,388680.085,1,0.000,0.001,0.000000,0.000,2.425566e-12,11.173,0.025,3.301,7659.849,-29348429.387,-2863542.399,-5553922.148,2662325.618,6944.299,-2893.184,1442.045
5648.500,5648.500,421195.168,7659.849,388680.085,1,0.000,0.001,0.000000,0.000,2.425528e-12,11.173,0.025,3.302,7659.848,-29348425.896,-2861806.210,-5554645.224,2662686.023,6945.209,-2891.418,1441.201
5648.750,5648.750,421195.994,7659.848,388680.085,1,0.000,0.001,0.000000,0.000,2.425499e-12,11.173,0.025,3.303,7659.848,-29348422.407,-2860069.794,-5555367.858,2663046.218,6946.118,-2889.652,1440.357
5649.000,5649.000,421196.820,7659.848,388680.085,1,0.000,0.001,0.000000,0.000,2.425387e-12,11.173,0.025,3.304,7659.847,-29348418.920,-2858333.151,-5556090.050,2663406.202,6947.027,-2887.886,1439.513
5649.250,5649.250,421197.646,7659.848,388680.085,1,0.000,0.001,0.000000,0.000,2.425350e-12,11.173,0.025,3.306,7659.847,-29348415.434,-2856596.281,-5556811.801,2663765.974,6947.936,-2886.120,1438.668
5649.500,5649.500,421198.473,7659.847,388680.085,1,0.000,0.001,0.000000,0.000,2.425311e-12,11.173,0.025,3.307,7659.846,-29348411.950,-2854859.183,-5557533.110,2664125.536,6948.844,-2884.353,1437.824
5649.750,5649.750,421199.300,7659.847,388680.085,1,0.000,0.001,0.000000,0.000,2.425282e-12,11.173,0.025,3.308,7659.846,-29348408.468,-2853121.859,-5558253.977,2664484.886,6949.751,-2882.586,1436.979
5650.000,5650.000,421200.127,7659.846,388680.085,1,0.000,0.001,0.000000,0.000,2.425154e-12,11.173,0.025,3.309,7659.845,-29348404.987,-2851384.308,-5558974.403,2664844.026,6950.658,-2880.819,1436.134
