phase,iteration,meco_mach,pitch_time_0,pitch_angle_0,pitch_time_1,pitch_angle_1,pitch_time_2,pitch_angle_2,pitch_time_3,pitch_angle_3,pitch_time_4,pitch_angle_4,coast_s,upper_burn_s,upper_ignition_delay_s,azimuth_deg,upper_pitch_time_0,upper_pitch_angle_0,upper_pitch_time_1,upper_pitch_angle_1,upper_pitch_time_2,upper_pitch_angle_2,upper_throttle_level_0,upper_throttle_level_1,upper_throttle_level_2,upper_throttle_level_3,upper_throttle_switch_ratio_0,upper_throttle_switch_ratio_1,upper_throttle_switch_ratio_2,booster_throttle_level_0,booster_throttle_level_1,booster_throttle_level_2,booster_throttle_level_3,booster_throttle_switch_ratio_0,booster_throttle_switch_ratio_1,booster_throttle_switch_ratio_2,cost,fuel,orbit_error,perigee_error_m,apoapsis_error_m,max_altitude_m,cutoff_reason,perigee_alt_m,apoapsis_alt_m,eccentricity,fuel_main_kg,fuel_circ_kg,fuel_total_kg,circ_dv_mps,circ_applied,perigee_alt_pre_circ_m,apoapsis_alt_pre_circ_m,eccentricity_pre_circ,orbit_error_pre_circ_m,status_pre_circ,booster_pitch_program_sorted,upper_pitch_program_sorted,booster_throttle_schedule,upper_throttle_schedule,status
Phase 2 (coarse),2621,5.5726,4.5,89.9,52.8,77.8,86.2,48.5,120.0,50.0,124.1,23.7,2.9,914.6,15.8,0.0,10.7,58.2,283.5,3.3,433.6,6.0,0.91,0.98,0.93,0.86,0.10,0.52,0.76,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005240325.15,5771567.95,1000000000.00,0.00,0.00,613438.36,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.5,89.9],[52.8,77.8],[86.2,48.5],[120.0,50.0],[124.1,23.7]]","[[10.7,58.2],[283.5,3.3],[433.6,6.0]]","[[0.0,1.0],[12.406,1.0],[12.406,1.0],[62.03,1.0],[62.03,1.0],[111.654,1.0],[111.654,1.0],[124.06,1.0],[1000000000.0,1.0]]","[[0.0,0.914],[94.358,0.914],[94.358,0.975],[473.38,0.975],[473.38,0.93],[698.313,0.93],[698.313,0.855],[914.581,0.855],[915.581,0.0]]",ESCAPE
Phase 2 (coarse),2623,5.7709,5.6,89.8,45.9,81.5,84.1,43.2,116.7,49.9,125.9,23.9,2.0,645.1,18.5,0.0,11.0,58.7,311.3,2.2,331.5,6.0,0.99,0.94,1.00,0.72,0.21,0.53,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1004825207.19,5844826.30,1000000000.00,0.00,0.00,686560.48,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.6,89.8],[45.9,81.5],[84.1,43.2],[116.7,49.9],[125.9,23.9]]","[[11.0,58.7],[311.3,2.2],[331.5,6.0]]","[[0.0,1.0],[12.589,1.0],[12.589,1.0],[62.944,1.0],[62.944,1.0],[113.3,1.0],[113.3,1.0],[125.889,1.0],[1000000000.0,1.0]]","[[0.0,0.991],[135.701,0.991],[135.701,0.937],[342.776,0.937],[342.776,0.999],[567.721,0.999],[567.721,0.723],[645.097,0.723],[646.097,0.0]]",ESCAPE
Phase 2 (coarse),2630,5.7620,3.3,89.8,48.4,76.2,86.5,44.3,117.3,48.2,124.0,18.2,0.1,776.9,13.2,0.0,14.6,53.9,263.4,3.6,457.2,4.7,0.98,0.98,0.93,0.72,0.14,0.60,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008496547.50,5815655.05,1000000000.00,0.00,0.00,603661.71,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.3,89.8],[48.4,76.2],[86.5,44.3],[117.3,48.2],[124.0,18.2]]","[[14.6,53.9],[263.4,3.6],[457.2,4.7]]","[[0.0,1.0],[12.402,1.0],[12.402,1.0],[62.01,1.0],[62.01,1.0],[111.618,1.0],[111.618,1.0],[124.02,1.0],[1000000000.0,1.0]]","[[0.0,0.975],[108.988,0.975],[108.988,0.979],[469.403,0.979],[469.403,0.931],[660.272,0.931],[660.272,0.721],[776.85,0.721],[777.85,0.0]]",ESCAPE
Phase 2 (coarse),2627,6.1147,0.0,89.6,47.8,82.0,82.0,44.6,120.0,49.8,124.9,21.6,0.0,741.3,11.3,0.0,10.5,56.2,298.2,0.1,396.9,5.8,0.97,0.99,0.97,0.74,0.22,0.59,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002057084.92,5838599.92,1000000000.00,0.00,0.00,628678.76,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,89.6],[47.8,82.0],[82.0,44.6],[120.0,49.8],[124.9,21.6]]","[[10.5,56.2],[298.2,0.1],[396.9,5.8]]","[[0.0,1.0],[12.49,1.0],[12.49,1.0],[62.451,1.0],[62.451,1.0],[112.412,1.0],[112.412,1.0],[124.902,1.0],[1000000000.0,1.0]]","[[0.0,0.967],[160.04,0.967],[160.04,0.987],[438.241,0.987],[438.241,0.975],[630.618,0.975],[630.618,0.737],[741.323,0.737],[742.323,0.0]]",ESCAPE
Phase 2 (coarse),2626,5.6289,2.0,89.8,50.4,77.5,87.2,43.8,119.5,45.4,124.2,23.0,1.3,555.7,10.3,0.0,12.5,68.5,267.2,0.2,627.3,5.5,0.98,1.00,0.96,0.73,0.14,0.64,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1006680499.45,5792249.91,1000000000.00,0.00,0.00,656534.41,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.0,89.8],[50.4,77.5],[87.2,43.8],[119.5,45.4],[124.2,23.0]]","[[12.5,68.5],[267.2,0.2],[627.3,5.5]]","[[0.0,1.0],[12.417,1.0],[12.417,1.0],[62.086,1.0],[62.086,1.0],[111.754,1.0],[111.754,1.0],[124.171,1.0],[1000000000.0,1.0]]","[[0.0,0.984],[77.464,0.984],[77.464,0.996],[354.707,0.996],[354.707,0.955],[461.85,0.955],[461.85,0.731],[555.659,0.731],[556.659,0.0]]",ESCAPE
Phase 2 (coarse),2628,5.6043,3.3,90.0,53.4,76.9,80.3,45.7,119.1,47.9,124.0,23.0,2.6,725.2,22.4,0.0,10.8,63.2,262.4,3.2,394.1,4.6,0.93,1.00,1.00,0.72,0.21,0.48,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001392387.31,5785893.50,1000000000.00,0.00,0.00,582966.87,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.3,90.0],[53.4,76.9],[80.3,45.7],[119.1,47.9],[124.0,23.0]]","[[10.8,63.2],[262.4,3.2],[394.1,4.6]]","[[0.0,1.0],[12.4,1.0],[12.4,1.0],[62.0,1.0],[62.0,1.0],[111.601,1.0],[111.601,1.0],[124.001,1.0],[1000000000.0,1.0]]","[[0.0,0.928],[155.723,0.928],[155.723,0.998],[350.905,0.998],[350.905,1.0],[614.982,1.0],[614.982,0.72],[725.218,0.72],[726.218,0.0]]",ESCAPE
Phase 2 (coarse),2632,5.4670,6.5,89.1,50.4,71.0,86.8,46.8,119.9,50.0,125.3,21.7,0.8,847.1,21.7,0.0,12.9,60.4,211.5,0.3,600.7,4.6,0.99,0.92,0.95,0.72,0.20,0.72,0.87,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002290846.53,5738622.37,1000000000.00,0.00,0.00,428645.05,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[6.5,89.1],[50.4,71.0],[86.8,46.8],[119.9,50.0],[125.3,21.7]]","[[12.9,60.4],[211.5,0.3],[600.7,4.6]]","[[0.0,1.0],[12.529,1.0],[12.529,1.0],[62.644,1.0],[62.644,1.0],[112.759,1.0],[112.759,1.0],[125.288,1.0],[1000000000.0,1.0]]","[[0.0,0.993],[167.453,0.993],[167.453,0.917],[606.444,0.917],[606.444,0.952],[740.972,0.952],[740.972,0.72],[847.13,0.72],[848.13,0.0]]",ESCAPE
Phase 2 (coarse),2625,5.5908,4.4,89.7,55.9,79.1,89.1,43.1,118.5,47.8,124.1,22.3,0.4,917.0,17.9,0.0,17.6,68.7,307.3,2.6,467.6,6.0,0.97,0.95,1.00,0.74,0.23,0.60,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1010423618.07,5784441.68,1000000000.00,0.00,0.00,770107.63,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.4,89.7],[55.9,79.1],[89.1,43.1],[118.5,47.8],[124.1,22.3]]","[[17.6,68.7],[307.3,2.6],[467.6,6.0]]","[[0.0,1.0],[12.405,1.0],[12.405,1.0],[62.027,1.0],[62.027,1.0],[111.649,1.0],[111.649,1.0],[124.054,1.0],[1000000000.0,1.0]]","[[0.0,0.973],[210.79,0.973],[210.79,0.954],[546.466,0.954],[546.466,1.0],[806.949,1.0],[806.949,0.736],[916.982,0.736],[917.982,0.0]]",ESCAPE
Phase 2 (coarse),2629,5.7248,1.8,89.4,51.9,78.6,84.7,43.5,119.2,46.3,124.0,25.3,0.2,751.6,14.0,0.0,16.0,61.7,314.6,1.6,513.9,4.1,1.00,0.95,0.98,0.72,0.18,0.61,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1009292038.78,5811540.20,1000000000.00,0.00,0.00,736916.13,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.8,89.4],[51.9,78.6],[84.7,43.5],[119.2,46.3],[124.0,25.3]]","[[16.0,61.7],[314.6,1.6],[513.9,4.1]]","[[0.0,1.0],[12.402,1.0],[12.402,1.0],[62.008,1.0],[62.008,1.0],[111.614,1.0],[111.614,1.0],[124.015,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[133.69,1.0],[133.69,0.946],[458.451,0.946],[458.451,0.976],[626.092,0.976],[626.092,0.72],[751.626,0.72],[752.626,0.0]]",ESCAPE
Phase 2 (coarse),2631,6.0120,5.7,89.9,50.5,75.2,81.6,44.6,120.0,47.2,126.7,24.7,0.0,912.9,7.8,0.0,12.8,57.8,320.0,2.6,327.0,5.4,1.00,1.00,1.00,0.75,0.14,0.52,0.87,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008188095.09,5834802.08,1000000000.00,0.00,0.00,751794.44,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.7,89.9],[50.5,75.2],[81.6,44.6],[120.0,47.2],[126.7,24.7]]","[[12.8,57.8],[320.0,2.6],[327.0,5.4]]","[[0.0,1.0],[12.667,1.0],[12.667,1.0],[63.336,1.0],[63.336,1.0],[114.005,1.0],[114.005,1.0],[126.672,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[127.318,0.996],[127.318,1.0],[470.241,1.0],[470.241,0.996],[796.239,0.996],[796.239,0.747],[912.877,0.747],[913.877,0.0]]",ESCAPE
Phase 2 (coarse),2633,5.7265,5.7,90.0,48.6,78.2,79.7,43.1,120.0,49.7,124.4,24.0,0.8,913.7,7.8,0.0,11.5,59.6,335.4,1.5,444.9,2.7,0.99,0.97,0.95,0.72,0.18,0.52,0.81,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003847705.92,5822344.47,1000000000.00,0.00,0.00,755793.53,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.7,90.0],[48.6,78.2],[79.7,43.1],[120.0,49.7],[124.4,24.0]]","[[11.5,59.6],[335.4,1.5],[444.9,2.7]]","[[0.0,1.0],[12.435,1.0],[12.435,1.0],[62.175,1.0],[62.175,1.0],[111.916,1.0],[111.916,1.0],[124.351,1.0],[1000000000.0,1.0]]","[[0.0,0.991],[162.734,0.991],[162.734,0.975],[475.843,0.975],[475.843,0.952],[737.201,0.952],[737.201,0.72],[913.736,0.72],[914.736,0.0]]",ESCAPE
Phase 2 (coarse),2637,5.4402,4.6,89.9,49.9,76.9,89.0,45.8,118.7,44.9,124.0,19.8,0.0,924.9,11.9,0.0,12.3,67.6,309.0,2.7,655.5,5.7,1.00,1.00,0.94,0.72,0.21,0.52,0.86,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002902419.81,5755599.66,1000000000.00,0.00,0.00,771653.03,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.6,89.9],[49.9,76.9],[89.0,45.8],[118.7,44.9],[124.0,19.8]]","[[12.3,67.6],[309.0,2.7],[655.5,5.7]]","[[0.0,1.0],[12.403,1.0],[12.403,1.0],[62.013,1.0],[62.013,1.0],[111.624,1.0],[111.624,1.0],[124.026,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[190.941,0.996],[190.941,0.997],[482.696,0.997],[482.696,0.944],[793.005,0.944],[793.005,0.72],[924.918,0.72],[925.918,0.0]]",ESCAPE
Phase 2 (coarse),2636,5.6538,4.2,89.2,48.7,76.3,89.4,45.7,115.3,48.9,124.0,18.0,1.1,891.4,8.1,0.0,10.4,58.6,299.9,4.9,503.9,6.0,1.00,0.98,0.91,0.73,0.23,0.64,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1000191801.32,5787202.33,1000000000.00,0.00,0.00,737981.63,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.2,89.2],[48.7,76.3],[89.4,45.7],[115.3,48.9],[124.0,18.0]]","[[10.4,58.6],[299.9,4.9],[503.9,6.0]]","[[0.0,1.0],[12.4,1.0],[12.4,1.0],[62.002,1.0],[62.002,1.0],[111.603,1.0],[111.603,1.0],[124.003,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[208.353,0.998],[208.353,0.979],[574.756,0.979],[574.756,0.906],[761.961,0.906],[761.961,0.732],[891.435,0.732],[892.435,0.0]]",ESCAPE
Phase 2 (coarse),2635,5.7021,3.3,89.9,54.5,75.1,76.7,43.9,116.2,49.6,124.0,23.2,0.1,719.9,6.6,0.0,15.4,63.0,318.2,4.2,441.7,5.8,0.98,1.00,0.98,0.74,0.17,0.61,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1000789998.12,5821376.04,1000000000.00,0.00,0.00,794537.62,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.3,89.9],[54.5,75.1],[76.7,43.9],[116.2,49.6],[124.0,23.2]]","[[15.4,63.0],[318.2,4.2],[441.7,5.8]]","[[0.0,1.0],[12.4,1.0],[12.4,1.0],[62.0,1.0],[62.0,1.0],[111.6,1.0],[111.6,1.0],[124.0,1.0],[1000000000.0,1.0]]","[[0.0,0.979],[119.913,0.979],[119.913,0.998],[438.439,0.998],[438.439,0.981],[602.704,0.981],[602.704,0.736],[719.874,0.736],[720.874,0.0]]",ESCAPE
Phase 2 (coarse),2634,5.7977,3.5,90.0,50.3,80.7,88.0,43.5,119.1,44.0,126.2,22.7,0.1,831.3,13.9,0.0,13.2,68.6,248.8,2.7,447.5,4.8,0.98,0.98,0.97,0.72,0.16,0.63,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001606962.63,5832476.14,1000000000.00,0.00,0.00,675265.85,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.5,90.0],[50.3,80.7],[88.0,43.5],[119.1,44.0],[126.2,22.7]]","[[13.2,68.6],[248.8,2.7],[447.5,4.8]]","[[0.0,1.0],[12.625,1.0],[12.625,1.0],[63.123,1.0],[63.123,1.0],[113.621,1.0],[113.621,1.0],[126.246,1.0],[1000000000.0,1.0]]","[[0.0,0.984],[134.564,0.984],[134.564,0.979],[524.518,0.979],[524.518,0.97],[690.62,0.97],[690.62,0.724],[831.297,0.724],[832.297,0.0]]",ESCAPE
Phase 2 (coarse),2638,5.3376,3.8,90.0,50.4,77.6,83.1,44.0,116.9,50.0,124.1,22.2,0.6,637.2,7.3,0.0,11.9,57.6,327.7,3.2,513.7,4.9,1.00,0.99,1.00,0.78,0.24,0.61,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008481423.85,5731155.08,1000000000.00,0.00,0.00,727996.36,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.8,90.0],[50.4,77.6],[83.1,44.0],[116.9,50.0],[124.1,22.2]]","[[11.9,57.6],[327.7,3.2],[513.7,4.9]]","[[0.0,1.0],[12.412,1.0],[12.412,1.0],[62.062,1.0],[62.062,1.0],[111.712,1.0],[111.712,1.0],[124.125,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[152.923,1.0],[152.923,0.987],[387.664,0.987],[387.664,0.997],[537.891,0.997],[537.891,0.784],[637.183,0.784],[638.183,0.0]]",ESCAPE
Phase 2 (coarse),2639,5.2575,1.4,88.9,53.9,79.9,88.7,44.2,116.2,45.2,124.1,27.6,0.1,623.1,14.1,0.0,7.2,52.0,327.5,0.0,461.0,5.5,1.00,0.96,1.00,0.73,0.20,0.59,0.80,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008523809.92,5692378.18,1000000000.00,0.00,0.00,602830.18,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.4,88.9],[53.9,79.9],[88.7,44.2],[116.2,45.2],[124.1,27.6]]","[[7.2,52.0],[327.5,0.0],[461.0,5.5]]","[[0.0,1.0],[12.405,1.0],[12.405,1.0],[62.027,1.0],[62.027,1.0],[111.648,1.0],[111.648,1.0],[124.054,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[127.649,1.0],[127.649,0.964],[366.886,0.964],[366.886,0.999],[497.599,0.999],[497.599,0.731],[623.102,0.731],[624.102,0.0]]",ESCAPE
Phase 2 (coarse),2640,6.1892,2.3,89.9,48.4,80.0,88.2,43.3,120.0,47.8,124.2,28.2,1.0,861.6,4.8,0.0,17.0,48.4,337.5,1.5,407.1,2.8,0.98,0.96,0.95,0.73,0.21,0.63,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1003460159.52,5842322.30,1000000000.00,0.00,0.00,687437.13,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.3,89.9],[48.4,80.0],[88.2,43.3],[120.0,47.8],[124.2,28.2]]","[[17.0,48.4],[337.5,1.5],[407.1,2.8]]","[[0.0,1.0],[12.417,1.0],[12.417,1.0],[62.084,1.0],[62.084,1.0],[111.751,1.0],[111.751,1.0],[124.168,1.0],[1000000000.0,1.0]]","[[0.0,0.983],[177.794,0.983],[177.794,0.961],[546.465,0.961],[546.465,0.945],[723.899,0.945],[723.899,0.731],[861.573,0.731],[862.573,0.0]]",ESCAPE
Phase 2 (coarse),2646,5.2338,4.1,89.9,51.6,75.6,88.9,43.3,115.8,49.4,124.3,20.1,0.7,912.4,13.7,0.0,9.1,56.3,308.4,6.8,341.6,6.0,1.00,0.99,0.98,0.75,0.23,0.70,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1006491095.02,5690573.21,1000000000.00,0.00,0.00,708872.50,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[4.1,89.9],[51.6,75.6],[88.9,43.3],[115.8,49.4],[124.3,20.1]]","[[9.1,56.3],[308.4,6.8],[341.6,6.0]]","[[0.0,1.0],[12.429,1.0],[12.429,1.0],[62.147,1.0],[62.147,1.0],[111.865,1.0],[111.865,1.0],[124.294,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[206.027,1.0],[206.027,0.991],[642.404,0.991],[642.404,0.983],[809.676,0.983],[809.676,0.752],[912.445,0.752],[913.445,0.0]]",ESCAPE
Phase 2 (coarse),2641,6.0385,3.7,89.6,47.0,81.4,84.2,43.0,117.0,48.6,125.5,23.4,0.0,798.2,13.4,0.0,13.7,64.8,325.1,4.0,452.1,5.7,0.98,1.00,0.93,0.78,0.17,0.52,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001784812.33,5847282.18,1000000000.00,0.00,0.00,825733.10,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.7,89.6],[47.0,81.4],[84.2,43.0],[117.0,48.6],[125.5,23.4]]","[[13.7,64.8],[325.1,4.0],[452.1,5.7]]","[[0.0,1.0],[12.552,1.0],[12.552,1.0],[62.761,1.0],[62.761,1.0],[112.969,1.0],[112.969,1.0],[125.522,1.0],[1000000000.0,1.0]]","[[0.0,0.983],[138.171,0.983],[138.171,1.0],[416.646,1.0],[416.646,0.931],[709.749,0.931],[709.749,0.781],[798.246,0.781],[799.246,0.0]]",ESCAPE
Phase 2 (coarse),2642,5.5443,1.3,88.8,53.3,78.7,89.9,46.7,119.4,49.7,126.1,20.1,0.5,628.7,14.2,0.0,12.2,58.4,223.2,3.0,506.9,4.8,0.97,1.00,0.95,0.72,0.24,0.66,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1008871564.90,5768875.80,1000000000.00,0.00,0.00,540565.58,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.3,88.8],[53.3,78.7],[89.9,46.7],[119.4,49.7],[126.1,20.1]]","[[12.2,58.4],[223.2,3.0],[506.9,4.8]]","[[0.0,1.0],[12.613,1.0],[12.613,1.0],[63.065,1.0],[63.065,1.0],[113.516,1.0],[113.516,1.0],[126.129,1.0],[1000000000.0,1.0]]","[[0.0,0.972],[150.119,0.972],[150.119,0.997],[412.869,0.997],[412.869,0.945],[580.572,0.945],[580.572,0.72],[628.655,0.72],[629.655,0.0]]",ESCAPE
Phase 2 (coarse),2648,5.5317,3.9,90.0,50.4,75.6,83.9,43.5,116.8,49.0,124.5,21.8,1.5,751.1,16.5,0.0,9.9,59.8,259.1,1.3,508.7,5.0,0.99,0.92,0.92,0.72,0.17,0.57,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1000936336.47,5762688.74,1000000000.00,0.00,0.00,549801.93,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.9,90.0],[50.4,75.6],[83.9,43.5],[116.8,49.0],[124.5,21.8]]","[[9.9,59.8],[259.1,1.3],[508.7,5.0]]","[[0.0,1.0],[12.454,1.0],[12.454,1.0],[62.271,1.0],[62.271,1.0],[112.088,1.0],[112.088,1.0],[124.542,1.0],[1000000000.0,1.0]]","[[0.0,0.994],[124.19,0.994],[124.19,0.919],[424.81,0.919],[424.81,0.919],[639.111,0.919],[639.111,0.725],[751.11,0.725],[752.11,0.0]]",ESCAPE
Phase 2 (coarse),2644,6.1198,5.0,89.3,46.7,75.4,87.4,48.1,119.9,47.2,131.3,22.3,0.0,849.7,11.8,0.0,8.8,46.6,308.7,3.8,512.3,5.9,1.00,0.96,0.91,0.72,0.23,0.67,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002370630.13,5832868.61,1000000000.00,0.00,0.00,640829.94,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.0,89.3],[46.7,75.4],[87.4,48.1],[119.9,47.2],[131.3,22.3]]","[[8.8,46.6],[308.7,3.8],[512.3,5.9]]","[[0.0,1.0],[13.131,1.0],[13.131,1.0],[65.657,1.0],[65.657,1.0],[118.182,1.0],[118.182,1.0],[131.314,1.0],[1000000000.0,1.0]]","[[0.0,0.999],[192.139,0.999],[192.139,0.961],[573.459,0.961],[573.459,0.914],[725.82,0.914],[725.82,0.72],[849.718,0.72],[850.718,0.0]]",ESCAPE
Phase 2 (coarse),2647,5.4487,3.7,88.7,48.4,75.6,83.6,43.3,112.3,38.9,125.1,22.4,0.2,879.1,10.6,0.0,9.0,58.2,262.7,3.7,518.5,5.1,0.99,1.00,0.98,0.72,0.21,0.52,0.88,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005840806.02,5739724.04,1000000000.00,0.00,0.00,609367.04,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.7,88.7],[48.4,75.6],[83.6,43.3],[112.3,38.9],[125.1,22.4]]","[[9.0,58.2],[262.7,3.7],[518.5,5.1]]","[[0.0,1.0],[12.51,1.0],[12.51,1.0],[62.548,1.0],[62.548,1.0],[112.587,1.0],[112.587,1.0],[125.096,1.0],[1000000000.0,1.0]]","[[0.0,0.995],[186.321,0.995],[186.321,1.0],[456.636,1.0],[456.636,0.985],[770.716,0.985],[770.716,0.722],[879.07,0.722],[880.07,0.0]]",ESCAPE
Phase 2 (coarse),2643,5.7023,6.9,89.3,48.5,75.1,83.7,46.9,119.6,45.6,125.0,22.7,0.9,901.1,6.3,0.0,14.2,64.8,310.8,4.3,411.4,5.7,0.98,1.00,0.98,0.73,0.19,0.53,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005391422.63,5808944.10,1000000000.00,0.00,0.00,794334.76,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[6.9,89.3],[48.5,75.1],[83.7,46.9],[119.6,45.6],[125.0,22.7]]","[[14.2,64.8],[310.8,4.3],[411.4,5.7]]","[[0.0,1.0],[12.499,1.0],[12.499,1.0],[62.493,1.0],[62.493,1.0],[112.488,1.0],[112.488,1.0],[124.986,1.0],[1000000000.0,1.0]]","[[0.0,0.98],[175.204,0.98],[175.204,1.0],[479.352,1.0],[479.352,0.985],[803.278,0.985],[803.278,0.727],[901.052,0.727],[902.052,0.0]]",ESCAPE
Phase 2 (coarse),2645,5.7606,3.6,89.6,50.4,77.0,81.6,44.3,117.0,49.6,125.6,19.5,1.1,918.0,16.2,0.0,13.5,72.6,342.3,3.1,521.1,5.6,0.95,1.00,0.94,0.73,0.23,0.65,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1004632530.93,5835102.57,1000000000.00,0.00,0.00,854347.72,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.6,89.6],[50.4,77.0],[81.6,44.3],[117.0,49.6],[125.6,19.5]]","[[13.5,72.6],[342.3,3.1],[521.1,5.6]]","[[0.0,1.0],[12.565,1.0],[12.565,1.0],[62.824,1.0],[62.824,1.0],[113.084,1.0],[113.084,1.0],[125.649,1.0],[1000000000.0,1.0]]","[[0.0,0.946],[215.694,0.946],[215.694,0.997],[592.498,0.997],[592.498,0.937],[780.899,0.937],[780.899,0.733],[917.958,0.733],[918.958,0.0]]",ESCAPE
Phase 2 (coarse),2649,6.4465,2.6,89.9,49.9,78.6,83.6,43.2,119.9,49.2,124.0,21.8,0.2,908.0,13.2,0.0,15.1,55.4,321.7,0.5,481.8,5.6,1.00,0.97,0.98,0.73,0.20,0.57,0.84,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1001856786.20,5839491.01,1000000000.00,0.00,0.00,694658.86,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.6,89.9],[49.9,78.6],[83.6,43.2],[119.9,49.2],[124.0,21.8]]","[[15.1,55.4],[321.7,0.5],[481.8,5.6]]","[[0.0,1.0],[12.401,1.0],[12.401,1.0],[62.006,1.0],[62.006,1.0],[111.611,1.0],[111.611,1.0],[124.013,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[181.599,1.0],[181.599,0.967],[521.058,0.967],[521.058,0.981],[767.199,0.981],[767.199,0.726],[907.971,0.726],[908.971,0.0]]",ESCAPE
