phase,iteration,meco_mach,pitch_time_0,pitch_angle_0,pitch_time_1,pitch_angle_1,pitch_time_2,pitch_angle_2,pitch_time_3,pitch_angle_3,pitch_time_4,pitch_angle_4,coast_s,upper_burn_s,upper_ignition_delay_s,azimuth_deg,upper_pitch_time_0,upper_pitch_angle_0,upper_pitch_time_1,upper_pitch_angle_1,upper_pitch_time_2,upper_pitch_angle_2,upper_throttle_level_0,upper_throttle_level_1,upper_throttle_level_2,upper_throttle_level_3,upper_throttle_switch_ratio_0,upper_throttle_switch_ratio_1,upper_throttle_switch_ratio_2,booster_throttle_level_0,booster_throttle_level_1,booster_throttle_level_2,booster_throttle_level_3,booster_throttle_switch_ratio_0,booster_throttle_switch_ratio_1,booster_throttle_switch_ratio_2,cost,fuel,orbit_error,perigee_error_m,apoapsis_error_m,max_altitude_m,cutoff_reason,perigee_alt_m,apoapsis_alt_m,eccentricity,fuel_main_kg,fuel_circ_kg,fuel_total_kg,circ_dv_mps,circ_applied,perigee_alt_pre_circ_m,apoapsis_alt_pre_circ_m,eccentricity_pre_circ,orbit_error_pre_circ_m,status_pre_circ,booster_pitch_program_sorted,upper_pitch_program_sorted,booster_throttle_schedule,upper_throttle_schedule,status
Phase 1,54,5.4644,0.5,89.9,29.2,79.4,73.2,63.8,119.0,49.9,121.4,28.8,9.9,629.7,0.0,0.0,14.9,50.7,302.8,0.3,513.0,7.3,1.00,0.71,0.79,0.99,0.19,0.63,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1012765728.87,5715106.31,1000000000.00,0.00,0.00,506162.75,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.5,89.9],[29.2,79.4],[73.2,63.8],[119.0,49.9],[121.4,28.8]]","[[14.9,50.7],[302.8,0.3],[513.0,7.3]]","[[0.0,1.0],[12.138,1.0],[12.138,1.0],[60.691,1.0],[60.691,1.0],[109.244,1.0],[109.244,1.0],[121.382,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[122.745,0.998],[122.745,0.708],[394.787,0.708],[394.787,0.794],[597.51,0.794],[597.51,0.985],[629.661,0.985],[630.661,0.0]]",ESCAPE
Phase 1,52,5.5664,0.4,88.9,26.7,84.8,84.7,61.2,118.1,48.2,126.1,21.0,6.7,496.1,0.0,0.0,25.0,49.9,276.4,5.4,449.5,8.6,0.93,0.81,0.77,0.79,0.13,0.73,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,194423806.17,5752253.76,194380130.95,43675.22,194380130.95,928834.18,,463675.22,194800130.95,0.934284,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.4,88.9],[26.7,84.8],[84.7,61.2],[118.1,48.2],[126.1,21.0]]","[[25.0,49.9],[276.4,5.4],[449.5,8.6]]","[[0.0,1.0],[12.611,1.0],[12.611,1.0],[63.055,1.0],[63.055,1.0],[113.498,1.0],[113.498,1.0],[126.109,1.0],[1000000000.0,1.0]]","[[0.0,0.929],[64.048,0.929],[64.048,0.812],[361.508,0.812],[361.508,0.77],[454.193,0.77],[454.193,0.79],[496.144,0.79],[497.144,0.0]]",OK
Phase 1,59,5.1368,0.1,88.4,27.1,82.4,89.6,62.6,116.0,49.6,135.4,21.5,2.8,685.0,10.4,0.0,30.1,40.8,233.7,10.7,629.6,0.8,0.98,0.78,0.85,0.53,0.12,0.69,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1000114473.59,5632386.36,1000000000.00,0.00,0.00,436840.93,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.1,88.4],[27.1,82.4],[89.6,62.6],[116.0,49.6],[135.4,21.5]]","[[30.1,40.8],[233.7,10.7],[629.6,0.8]]","[[0.0,1.0],[13.542,1.0],[13.542,1.0],[67.712,1.0],[67.712,1.0],[121.882,1.0],[121.882,1.0],[135.424,1.0],[1000000000.0,1.0]]","[[0.0,0.984],[83.068,0.984],[83.068,0.78],[471.989,0.78],[471.989,0.85],[650.503,0.85],[650.503,0.53],[684.988,0.53],[685.988,0.0]]",ESCAPE
Phase 1,62,5.4971,2.9,89.4,33.2,84.5,88.6,56.8,115.8,44.8,128.3,26.2,0.0,641.9,3.2,0.0,23.5,47.4,235.1,2.8,653.5,7.4,0.79,0.74,0.83,0.77,0.21,0.78,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1070228585.84,5757463.15,1000000000.00,0.00,0.00,371335.72,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.9,89.4],[33.2,84.5],[88.6,56.8],[115.8,44.8],[128.3,26.2]]","[[23.5,47.4],[235.1,2.8],[653.5,7.4]]","[[0.0,1.0],[12.834,1.0],[12.834,1.0],[64.169,1.0],[64.169,1.0],[115.505,1.0],[115.505,1.0],[128.339,1.0],[1000000000.0,1.0]]","[[0.0,0.791],[137.86,0.791],[137.86,0.737],[502.995,0.737],[502.995,0.835],[583.957,0.835],[583.957,0.773],[641.883,0.773],[642.883,0.0]]",ESCAPE
Phase 1,57,5.4635,2.8,88.0,32.8,83.0,78.7,62.4,116.0,48.7,125.7,22.5,0.0,870.8,9.0,0.0,28.5,60.6,413.5,6.8,338.4,6.5,0.98,0.87,0.76,0.80,0.09,0.56,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1007482644.66,5729882.61,1000000000.00,0.00,0.00,805533.41,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.8,88.0],[32.8,83.0],[78.7,62.4],[116.0,48.7],[125.7,22.5]]","[[28.5,60.6],[338.4,6.5],[413.5,6.8]]","[[0.0,1.0],[12.574,1.0],[12.574,1.0],[62.871,1.0],[62.871,1.0],[113.168,1.0],[113.168,1.0],[125.742,1.0],[1000000000.0,1.0]]","[[0.0,0.983],[75.54,0.983],[75.54,0.873],[486.112,0.873],[486.112,0.764],[809.097,0.764],[809.097,0.799],[870.776,0.799],[871.776,0.0]]",ESCAPE
Phase 1,61,5.6845,6.1,89.0,42.5,80.5,89.2,66.2,119.9,48.1,143.9,21.9,11.1,1165.9,9.3,0.0,23.1,53.6,366.2,0.7,721.3,10.1,1.00,0.72,0.67,0.71,0.11,0.69,0.83,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1018885449.97,5813407.57,1000000000.00,0.00,0.00,677106.11,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[6.1,89.0],[42.5,80.5],[89.2,66.2],[119.9,48.1],[143.9,21.9]]","[[23.1,53.6],[366.2,0.7],[721.3,10.1]]","[[0.0,1.0],[14.39,1.0],[14.39,1.0],[71.949,1.0],[71.949,1.0],[129.508,1.0],[129.508,1.0],[143.898,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[122.552,1.0],[122.552,0.723],[806.032,0.723],[806.032,0.669],[962.386,0.669],[962.386,0.708],[1165.931,0.708],[1166.931,0.0]]",ESCAPE
Phase 1,63,5.6255,0.3,89.2,25.9,80.3,84.1,62.5,118.3,46.3,137.7,19.8,2.1,413.1,1.3,0.0,20.3,51.4,251.5,6.4,736.0,3.5,0.85,0.72,0.78,0.61,0.25,0.78,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1039688691.81,5302056.31,3880292.11,3880292.11,5478.55,425478.83,,-3460292.11,425478.55,0.400298,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,89.2],[25.9,80.3],[84.1,62.5],[118.3,46.3],[137.7,19.8]]","[[20.3,51.4],[251.5,6.4],[736.0,3.5]]","[[0.0,1.0],[13.774,1.0],[13.774,1.0],[68.871,1.0],[68.871,1.0],[123.967,1.0],[123.967,1.0],[137.741,1.0],[1000000000.0,1.0]]","[[0.0,0.854],[103.18,0.854],[103.18,0.718],[323.319,0.718],[323.319,0.783],[367.35,0.783],[367.35,0.613],[413.066,0.613],[414.066,0.0]]",SUBORBIT
Phase 1,58,6.0579,0.0,89.8,26.8,80.5,77.4,63.6,116.5,47.6,135.3,29.5,10.3,861.6,1.7,0.0,39.3,43.0,342.0,0.2,528.4,10.6,0.89,0.57,0.84,0.71,0.12,0.80,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2678714295.57,5896525.23,1000000000.00,0.00,0.00,402303.29,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.0,89.8],[26.8,80.5],[77.4,63.6],[116.5,47.6],[135.3,29.5]]","[[39.3,43.0],[342.0,0.2],[528.4,10.6]]","[[0.0,1.0],[13.532,1.0],[13.532,1.0],[67.659,1.0],[67.66,1.0],[121.787,1.0],[121.787,1.0],[135.319,1.0],[1000000000.0,1.0]]","[[0.0,0.89],[99.122,0.89],[99.122,0.571],[689.283,0.571],[689.283,0.84],[803.679,0.84],[803.679,0.711],[861.626,0.711],[862.626,0.0]]",ESCAPE
Phase 1,64,5.2450,0.5,87.1,34.9,76.7,89.8,65.7,102.3,49.6,123.7,23.3,6.2,897.1,0.0,0.0,39.0,47.7,481.3,0.2,653.2,4.5,0.78,0.43,0.81,0.58,0.16,0.68,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1065612503.75,5653224.22,6232999.63,6232999.63,49507.87,370491.64,impact,-5812999.63,370492.13,0.847113,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.5,87.1],[34.9,76.7],[89.8,65.7],[102.3,49.6],[123.7,23.3]]","[[39.0,47.7],[481.3,0.2],[653.2,4.5]]","[[0.0,1.0],[12.369,1.0],[12.369,1.0],[61.846,1.0],[61.846,1.0],[111.322,1.0],[111.322,1.0],[123.692,1.0],[1000000000.0,1.0]]","[[0.0,0.779],[140.228,0.779],[140.228,0.43],[607.054,0.43],[607.054,0.814],[845.892,0.814],[845.892,0.575],[897.065,0.575],[898.065,0.0]]",CRASH
Phase 1,60,4.8120,0.9,88.0,33.9,84.6,88.6,69.7,119.6,49.3,135.9,18.2,8.2,614.7,7.8,0.0,30.0,39.4,369.5,5.9,452.3,7.2,0.98,0.58,0.66,0.75,0.17,0.59,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1670023279.24,5543760.03,1000000000.00,0.00,0.00,319581.60,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.9,88.0],[33.9,84.6],[88.6,69.7],[119.6,49.3],[135.9,18.2]]","[[30.0,39.4],[369.5,5.9],[452.3,7.2]]","[[0.0,1.0],[13.59,1.0],[13.59,1.0],[67.949,1.0],[67.949,1.0],[122.308,1.0],[122.308,1.0],[135.897,1.0],[1000000000.0,1.0]]","[[0.0,0.982],[102.82,0.982],[102.82,0.584],[363.95,0.584],[363.95,0.662],[582.874,0.662],[582.874,0.753],[614.662,0.753],[615.662,0.0]]",ESCAPE
Phase 1,70,5.2886,2.7,89.8,30.4,78.9,87.2,66.8,102.7,43.8,138.2,23.5,2.2,1164.7,6.7,0.0,38.2,42.7,321.5,5.5,825.6,3.8,1.00,0.93,0.74,0.57,0.18,0.72,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1007346541.33,5679062.99,1000000000.00,0.00,0.00,644492.53,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.7,89.8],[30.4,78.9],[87.2,66.8],[102.7,43.8],[138.2,23.5]]","[[38.2,42.7],[321.5,5.5],[825.6,3.8]]","[[0.0,1.0],[13.824,1.0],[13.824,1.0],[69.12,1.0],[69.12,1.0],[124.416,1.0],[124.416,1.0],[138.24,1.0],[1000000000.0,1.0]]","[[0.0,0.998],[204.798,0.998],[204.798,0.927],[835.532,0.927],[835.532,0.736],[1051.373,0.736],[1051.373,0.574],[1164.693,0.574],[1165.693,0.0]]",ESCAPE
Phase 1,68,5.1414,0.6,89.8,21.4,83.1,89.3,63.3,113.6,49.0,137.5,19.3,6.1,275.7,22.9,0.0,9.3,33.9,304.4,6.7,584.5,2.5,0.90,0.88,0.85,0.61,0.06,0.61,0.90,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1061369906.81,4695533.41,5841420.79,5841420.79,114278.08,305723.66,,-5421420.79,305721.92,0.750973,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.6,89.8],[21.4,83.1],[89.3,63.3],[113.6,49.0],[137.5,19.3]]","[[9.3,33.9],[304.4,6.7],[584.5,2.5]]","[[0.0,1.0],[13.751,1.0],[13.751,1.0],[68.753,1.0],[68.753,1.0],[123.755,1.0],[123.755,1.0],[137.506,1.0],[1000000000.0,1.0]]","[[0.0,0.902],[16.008,0.902],[16.008,0.882],[168.756,0.882],[168.756,0.855],[248.956,0.855],[248.956,0.605],[275.668,0.605],[276.668,0.0]]",SUBORBIT
Phase 1,71,5.1641,2.4,90.0,22.7,80.3,80.8,64.7,118.9,49.7,138.6,29.0,2.3,1204.3,4.2,0.0,34.3,48.7,251.7,3.9,925.3,3.7,0.85,0.76,0.84,0.51,0.13,0.61,0.89,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1052521707.60,5631476.13,1000000000.00,0.00,0.00,384015.63,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.4,90.0],[22.7,80.3],[80.8,64.7],[118.9,49.7],[138.6,29.0]]","[[34.3,48.7],[251.7,3.9],[925.3,3.7]]","[[0.0,1.0],[13.856,1.0],[13.856,1.0],[69.282,1.0],[69.282,1.0],[124.707,1.0],[124.707,1.0],[138.564,1.0],[1000000000.0,1.0]]","[[0.0,0.848],[157.162,0.848],[157.162,0.762],[728.7,0.762],[728.7,0.841],[1075.109,0.841],[1075.109,0.507],[1204.328,0.507],[1205.328,0.0]]",ESCAPE
Phase 1,65,5.2685,0.3,90.0,41.9,84.5,85.5,65.3,113.0,49.6,134.9,15.0,9.6,901.7,10.3,0.0,46.7,41.6,112.3,7.8,544.7,5.7,1.00,0.86,0.80,0.59,0.19,0.64,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1040436209.97,5680951.11,1000000000.00,0.00,0.00,388197.47,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.3,90.0],[41.9,84.5],[85.5,65.3],[113.0,49.6],[134.9,15.0]]","[[46.7,41.6],[112.3,7.8],[544.7,5.7]]","[[0.0,1.0],[13.489,1.0],[13.489,1.0],[67.446,1.0],[67.446,1.0],[121.402,1.0],[121.402,1.0],[134.891,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[167.248,1.0],[167.248,0.862],[577.271,0.862],[577.271,0.804],[856.448,0.804],[856.448,0.586],[901.663,0.586],[902.663,0.0]]",ESCAPE
Phase 1,66,5.3519,3.0,87.7,35.8,81.6,71.2,67.5,118.3,46.9,128.1,19.8,8.9,721.3,17.1,0.0,17.5,33.1,131.9,0.2,905.4,3.9,0.99,0.66,0.68,0.47,0.15,0.61,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1065973368.74,5667985.85,6257105.57,6257105.57,145207.51,274792.18,impact,-5837105.57,274792.49,0.851276,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.0,87.7],[35.8,81.6],[71.2,67.5],[118.3,46.9],[128.1,19.8]]","[[17.5,33.1],[131.9,0.2],[905.4,3.9]]","[[0.0,1.0],[12.808,1.0],[12.808,1.0],[64.038,1.0],[64.038,1.0],[115.269,1.0],[115.269,1.0],[128.076,1.0],[1000000000.0,1.0]]","[[0.0,0.986],[105.979,0.986],[105.979,0.657],[437.077,0.657],[437.077,0.683],[683.473,0.683],[683.473,0.47],[721.259,0.47],[722.259,0.0]]",CRASH
Phase 1,69,5.4479,1.7,89.1,37.7,74.7,76.6,61.8,120.0,50.0,135.3,29.7,5.2,1073.2,0.3,0.0,28.9,54.1,287.9,1.7,612.5,7.8,0.98,0.65,0.92,0.86,0.05,0.70,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1035850611.36,5712005.06,1000000000.00,0.00,0.00,396325.27,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.7,89.1],[37.7,74.7],[76.6,61.8],[120.0,50.0],[135.3,29.7]]","[[28.9,54.1],[287.9,1.7],[612.5,7.8]]","[[0.0,1.0],[13.528,1.0],[13.528,1.0],[67.64,1.0],[67.64,1.0],[121.752,1.0],[121.752,1.0],[135.279,1.0],[1000000000.0,1.0]]","[[0.0,0.979],[58.323,0.979],[58.323,0.648],[753.418,0.648],[753.418,0.921],[995.59,0.921],[995.59,0.863],[1073.193,0.863],[1074.193,0.0]]",ESCAPE
Phase 1,72,5.3589,1.6,89.4,21.4,78.8,84.0,59.1,119.3,50.0,139.8,18.3,0.0,570.6,0.4,0.0,29.3,51.7,301.9,3.2,498.9,0.4,1.00,0.46,0.94,0.62,0.05,0.69,0.92,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1067906190.09,5448499.88,6435970.48,6435970.48,110514.80,309485.20,impact,-6015970.48,309485.20,0.899075,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.6,89.4],[21.4,78.8],[84.0,59.1],[119.3,50.0],[139.8,18.3]]","[[29.3,51.7],[301.9,3.2],[498.9,0.4]]","[[0.0,1.0],[13.983,1.0],[13.983,1.0],[69.917,1.0],[69.917,1.0],[125.851,1.0],[125.851,1.0],[139.835,1.0],[1000000000.0,1.0]]","[[0.0,1.0],[28.528,1.0],[28.528,0.458],[396.04,0.458],[396.04,0.94],[523.3,0.94],[523.3,0.617],[570.557,0.617],[571.557,0.0]]",CRASH
Phase 1,67,5.4976,0.6,89.1,30.9,72.5,83.0,66.4,120.0,49.7,142.1,22.3,8.1,302.3,17.2,0.0,23.0,33.4,408.0,8.6,571.6,0.4,1.00,0.89,0.89,0.55,0.16,0.54,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1054633081.47,5029421.41,5238463.69,5238463.69,9980.83,430023.36,,-4818463.69,429980.83,0.628292,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.6,89.1],[30.9,72.5],[83.0,66.4],[120.0,49.7],[142.1,22.3]]","[[23.0,33.4],[408.0,8.6],[571.6,0.4]]","[[0.0,1.0],[14.214,1.0],[14.214,1.0],[71.069,1.0],[71.069,1.0],[127.924,1.0],[127.924,1.0],[142.138,1.0],[1000000000.0,1.0]]","[[0.0,0.996],[47.304,0.996],[47.304,0.892],[163.075,0.892],[163.075,0.89],[280.928,0.89],[280.928,0.551],[302.326,0.551],[303.326,0.0]]",SUBORBIT
Phase 1,80,5.2087,1.5,89.2,32.7,76.7,84.5,69.4,103.3,42.7,140.0,19.6,2.1,984.0,1.1,0.0,35.7,51.4,188.9,8.4,680.8,3.6,0.92,0.99,0.80,0.43,0.06,0.68,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1005567149.29,5632477.76,1000000000.00,0.00,0.00,537127.26,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.5,89.2],[32.7,76.7],[84.5,69.4],[103.3,42.7],[140.0,19.6]]","[[35.7,51.4],[188.9,8.4],[680.8,3.6]]","[[0.0,1.0],[14.002,1.0],[14.002,1.0],[70.01,1.0],[70.01,1.0],[126.018,1.0],[126.018,1.0],[140.02,1.0],[1000000000.0,1.0]]","[[0.0,0.918],[61.091,0.918],[61.091,0.988],[672.434,0.988],[672.434,0.799],[929.132,0.799],[929.132,0.434],[983.969,0.434],[984.969,0.0]]",ESCAPE
Phase 1,74,5.0574,3.8,86.2,20.0,78.4,80.5,61.0,112.0,49.7,142.2,29.8,7.8,1366.7,18.0,0.0,37.5,48.7,134.6,11.6,473.3,5.1,0.97,0.82,0.67,0.58,0.09,0.63,0.91,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1078945517.09,5574235.13,1000000000.00,0.00,0.00,350760.05,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.8,86.2],[20.0,78.4],[80.5,61.0],[112.0,49.7],[142.2,29.8]]","[[37.5,48.7],[134.6,11.6],[473.3,5.1]]","[[0.0,1.0],[14.217,1.0],[14.217,1.0],[71.085,1.0],[71.085,1.0],[127.953,1.0],[127.953,1.0],[142.17,1.0],[1000000000.0,1.0]]","[[0.0,0.971],[127.347,0.971],[127.347,0.819],[861.413,0.819],[861.413,0.669],[1247.255,0.669],[1247.255,0.578],[1366.688,0.578],[1367.688,0.0]]",ESCAPE
Phase 1,75,5.3088,5.0,89.9,42.0,78.9,72.8,65.0,119.0,49.0,133.1,30.0,6.6,786.2,0.4,0.0,49.9,46.9,170.6,2.3,474.7,3.0,0.87,0.96,0.91,0.70,0.18,0.55,0.94,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1045178017.12,5714597.88,1000000000.00,0.00,0.00,375778.62,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.0,89.9],[42.0,78.9],[72.8,65.0],[119.0,49.0],[133.1,30.0]]","[[49.9,46.9],[170.6,2.3],[474.7,3.0]]","[[0.0,1.0],[13.309,1.0],[13.309,1.0],[66.547,1.0],[66.547,1.0],[119.784,1.0],[119.784,1.0],[133.093,1.0],[1000000000.0,1.0]]","[[0.0,0.87],[140.021,0.87],[140.021,0.959],[432.72,0.959],[432.72,0.912],[738.187,0.912],[738.187,0.699],[786.212,0.699],[787.212,0.0]]",ESCAPE
Phase 1,79,5.2067,2.1,85.9,30.4,80.3,78.7,59.2,110.5,47.5,133.4,28.4,0.2,1447.6,5.2,0.0,46.7,38.1,226.1,2.9,478.1,0.0,0.99,0.71,0.74,0.65,0.14,0.70,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1030073450.11,5661258.34,1000000000.00,0.00,0.00,393807.86,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.1,85.9],[30.4,80.3],[78.7,59.2],[110.5,47.5],[133.4,28.4]]","[[46.7,38.1],[226.1,2.9],[478.1,0.0]]","[[0.0,1.0],[13.343,1.0],[13.343,1.0],[66.716,1.0],[66.716,1.0],[120.088,1.0],[120.088,1.0],[133.432,1.0],[1000000000.0,1.0]]","[[0.0,0.985],[202.507,0.985],[202.507,0.709],[1019.64,0.709],[1019.64,0.741],[1225.614,0.741],[1225.614,0.646],[1447.586,0.646],[1448.586,0.0]]",ESCAPE
Phase 1,76,5.0431,1.9,89.4,25.9,75.2,80.2,62.6,111.7,46.9,135.6,29.3,9.3,1259.2,0.1,0.0,35.6,36.0,340.1,3.6,324.9,0.7,0.91,0.86,0.78,0.64,0.12,0.61,0.95,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1080631642.01,5576338.23,1000000000.00,0.00,0.00,359638.67,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[1.9,89.4],[25.9,75.2],[80.2,62.6],[111.7,46.9],[135.6,29.3]]","[[35.6,36.0],[324.9,0.7],[340.1,3.6]]","[[0.0,1.0],[13.557,1.0],[13.557,1.0],[67.784,1.0],[67.784,1.0],[122.011,1.0],[122.011,1.0],[135.568,1.0],[1000000000.0,1.0]]","[[0.0,0.915],[153.043,0.915],[153.043,0.863],[763.797,0.863],[763.797,0.785],[1194.279,0.785],[1194.279,0.636],[1259.168,0.636],[1260.168,0.0]]",ESCAPE
Phase 1,73,5.4413,5.3,86.4,29.3,74.3,86.1,69.8,119.2,49.9,140.4,26.0,12.0,1203.9,0.1,0.0,35.8,37.5,394.6,3.8,850.1,7.2,0.84,0.81,0.58,0.69,0.16,0.67,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1002959634.63,5706723.68,1000000000.00,0.00,0.00,496144.33,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[5.3,86.4],[29.3,74.3],[86.1,69.8],[119.2,49.9],[140.4,26.0]]","[[35.8,37.5],[394.6,3.8],[850.1,7.2]]","[[0.0,1.0],[14.038,1.0],[14.038,1.0],[70.191,1.0],[70.191,1.0],[126.344,1.0],[126.344,1.0],[140.383,1.0],[1000000000.0,1.0]]","[[0.0,0.839],[196.594,0.839],[196.594,0.812],[809.738,0.812],[809.738,0.577],[1117.156,0.577],[1117.156,0.695],[1203.875,0.695],[1204.875,0.0]]",ESCAPE
Phase 1,77,5.4411,3.9,87.6,40.7,76.7,83.4,69.7,111.8,49.6,138.7,26.7,4.5,1383.7,5.0,0.0,33.3,45.7,341.9,7.7,559.5,6.6,0.89,0.83,0.90,0.77,0.12,0.65,0.93,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1017342305.98,5722349.81,1000000000.00,0.00,0.00,650410.28,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[3.9,87.6],[40.7,76.7],[83.4,69.7],[111.8,49.6],[138.7,26.7]]","[[33.3,45.7],[341.9,7.7],[559.5,6.6]]","[[0.0,1.0],[13.867,1.0],[13.867,1.0],[69.337,1.0],[69.337,1.0],[124.806,1.0],[124.806,1.0],[138.674,1.0],[1000000000.0,1.0]]","[[0.0,0.892],[161.242,0.892],[161.242,0.829],[905.634,0.829],[905.634,0.898],[1287.79,0.898],[1287.79,0.775],[1383.713,0.775],[1384.713,0.0]]",ESCAPE
Phase 1,78,4.8458,0.5,89.3,26.4,71.9,82.0,64.6,95.9,44.7,134.5,17.3,0.4,1188.8,0.1,0.0,59.6,42.1,219.4,0.0,728.2,5.7,0.99,0.80,0.73,0.66,0.07,0.72,0.81,1.00,1.00,1.00,1.00,0.10,0.50,0.90,2198666971.68,5502327.07,1000000000.00,0.00,0.00,319123.14,escape,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[0.5,89.3],[26.4,71.9],[82.0,64.6],[95.9,44.7],[134.5,17.3]]","[[59.6,42.1],[219.4,0.0],[728.2,5.7]]","[[0.0,1.0],[13.452,1.0],[13.452,1.0],[67.259,1.0],[67.259,1.0],[121.067,1.0],[121.067,1.0],[134.519,1.0],[1000000000.0,1.0]]","[[0.0,0.992],[87.106,0.992],[87.106,0.803],[856.361,0.803],[856.361,0.727],[959.582,0.727],[959.582,0.656],[1188.754,0.656],[1189.754,0.0]]",ESCAPE
Phase 2 (coarse),5,5.7604,2.0,90.0,33.2,78.3,70.3,56.3,116.4,47.0,143.4,22.4,1.2,55.4,10.5,0.0,7.9,65.5,91.0,4.8,224.6,2.3,0.98,1.00,0.86,0.97,0.17,0.54,0.85,1.00,1.00,1.00,1.00,0.10,0.50,0.90,1203541013.48,3719708.09,6659627.08,6659627.08,140024.94,280055.26,,-6239627.08,279975.06,0.961260,nan,nan,nan,nan,,nan,nan,nan,nan,,"[[2.0,90.0],[33.2,78.3],[70.3,56.3],[116.4,47.0],[143.4,22.4]]","[[7.9,65.5],[91.0,4.8],[224.6,2.3]]","[[0.0,1.0],[14.339,1.0],[14.339,1.0],[71.693,1.0],[71.693,1.0],[129.047,1.0],[129.047,1.0],[143.385,1.0],[1000000000.0,1.0]]","[[0.0,0.985],[9.166,0.985],[9.166,0.999],[29.699,0.999],[29.699,0.859],[47.037,0.859],[47.037,0.969],[55.364,0.969],[56.364,0.0]]",SUBORBIT
